Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Dec 26-30 2018,MS Harris,13,27,https://www.espncricinfo.com/ci/content/player/434813.html
Australia,Dec 26-30 2018,AJ Finch,3,4,https://www.espncricinfo.com/ci/content/player/5334.html
Australia,Dec 26-30 2018,UT Khawaja,33,59,https://www.espncricinfo.com/ci/content/player/215155.html
Australia,Dec 26-30 2018,SE Marsh,44,72,https://www.espncricinfo.com/ci/content/player/6683.html
Australia,Dec 26-30 2018,TM Head,34,92,https://www.espncricinfo.com/ci/content/player/530011.html
Australia,Dec 26-30 2018,MR Marsh,10,21,https://www.espncricinfo.com/ci/content/player/272450.html
Australia,Dec 26-30 2018,TD Paine (c) †,26,67,https://www.espncricinfo.com/ci/content/player/7252.html
Australia,Dec 26-30 2018,PJ Cummins,63,114,https://www.espncricinfo.com/ci/content/player/489889.html
Australia,Dec 26-30 2018,MA Starc,18,27,https://www.espncricinfo.com/ci/content/player/311592.html
Australia,Dec 26-30 2018,NM Lyon,7,50,https://www.espncricinfo.com/ci/content/player/272279.html
Australia,Dec 26-30 2018,JR Hazlewood,0,4,https://www.espncricinfo.com/ci/content/player/288284.html
