Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Oct 11-12 2002,JL Langer,37,45,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Oct 11-12 2002,ML Hayden,119,255,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Oct 11-12 2002,RT Ponting,44,65,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Oct 11-12 2002,ME Waugh,2,5,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Oct 11-12 2002,SR Waugh (c),0,1,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Oct 11-12 2002,DR Martyn,34,91,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Oct 11-12 2002,AC Gilchrist †,17,14,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Oct 11-12 2002,SK Warne,19,40,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Oct 11-12 2002,B Lee,12,20,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Oct 11-12 2002,AJ Bichel,2,18,https://www.espncricinfo.com/ci/content/player/4146.html
Australia,Oct 11-12 2002,GD McGrath,0,1,https://www.espncricinfo.com/ci/content/player/6565.html
