Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Mar 26-30 1999,MTG Elliott,0,2,https://www.espncricinfo.com/ci/content/player/5130.html
Australia,Mar 26-30 1999,MJ Slater,26,49,https://www.espncricinfo.com/ci/content/player/7629.html
Australia,Mar 26-30 1999,JL Langer,1,17,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Mar 26-30 1999,JN Gillespie,14,43,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Mar 26-30 1999,ME Waugh,3,22,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Mar 26-30 1999,SR Waugh (c),11,32,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Mar 26-30 1999,RT Ponting,22,76,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Mar 26-30 1999,IA Healy †,3,16,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Mar 26-30 1999,SK Warne,32,48,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Mar 26-30 1999,SCG MacGill,1,7,https://www.espncricinfo.com/ci/content/player/6441.html
Australia,Mar 26-30 1999,GD McGrath,8,8,https://www.espncricinfo.com/ci/content/player/6565.html
