Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Aug 7-9 2009,SR Watson,51,67,https://www.espncricinfo.com/ci/content/player/8180.html
Australia,Aug 7-9 2009,SM Katich,0,4,https://www.espncricinfo.com/ci/content/player/6128.html
Australia,Aug 7-9 2009,RT Ponting (c),78,101,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Aug 7-9 2009,MEK Hussey,10,10,https://www.espncricinfo.com/ci/content/player/5939.html
Australia,Aug 7-9 2009,MJ Clarke,93,138,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Aug 7-9 2009,MJ North,110,206,https://www.espncricinfo.com/ci/content/player/6943.html
Australia,Aug 7-9 2009,BJ Haddin †,14,23,https://www.espncricinfo.com/ci/content/player/5560.html
Australia,Aug 7-9 2009,MG Johnson,27,53,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Aug 7-9 2009,PM Siddle,0,1,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Aug 7-9 2009,SR Clark,32,22,https://www.espncricinfo.com/ci/content/player/4582.html
Australia,Aug 7-9 2009,BW Hilfenhaus,0,3,https://www.espncricinfo.com/ci/content/player/5941.html
