Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Feb 1-5 1991,GR Marsh,1,10,https://www.espncricinfo.com/ci/content/player/6499.html
Australia,Feb 1-5 1991,MA Taylor,12,45,https://www.espncricinfo.com/ci/content/player/7924.html
Australia,Feb 1-5 1991,DC Boon,64,124,https://www.espncricinfo.com/ci/content/player/4169.html
Australia,Feb 1-5 1991,AR Border (c),17,22,https://www.espncricinfo.com/ci/content/player/4174.html
Australia,Feb 1-5 1991,DM Jones,34,52,https://www.espncricinfo.com/ci/content/player/6044.html
Australia,Feb 1-5 1991,ME Waugh,26,37,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Feb 1-5 1991,GRJ Matthews,60,137,https://www.espncricinfo.com/ci/content/player/6525.html
Australia,Feb 1-5 1991,IA Healy †,42,57,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Feb 1-5 1991,CJ McDermott,25,46,https://www.espncricinfo.com/ci/content/player/6551.html
Australia,Feb 1-5 1991,MG Hughes,0,4,https://www.espncricinfo.com/ci/content/player/5726.html
Australia,Feb 1-5 1991,TM Alderman,7,21,https://www.espncricinfo.com/ci/content/player/3943.html
