Country,Date,Name,Runs,Balls,Batsman Profile
Pakistan,Oct 16-19 2018,Fakhar Zaman,66,83,https://www.espncricinfo.com/ci/content/player/512191.html
Pakistan,Oct 16-19 2018,Mohammad Hafeez,6,13,https://www.espncricinfo.com/ci/content/player/41434.html
Pakistan,Oct 16-19 2018,Azhar Ali,64,141,https://www.espncricinfo.com/ci/content/player/39037.html
Pakistan,Oct 16-19 2018,Haris Sohail,17,63,https://www.espncricinfo.com/ci/content/player/318788.html
Pakistan,Oct 16-19 2018,Asad Shafiq,44,90,https://www.espncricinfo.com/ci/content/player/316397.html
Pakistan,Oct 16-19 2018,Babar Azam,99,171,https://www.espncricinfo.com/ci/content/player/348144.html
Pakistan,Oct 16-19 2018,Sarfaraz Ahmed (c) †,81,123,https://www.espncricinfo.com/ci/content/player/227760.html
Pakistan,Oct 16-19 2018,Bilal Asif,15,21,https://www.espncricinfo.com/ci/content/player/498875.html
Pakistan,Oct 16-19 2018,Yasir Shah,4,5,https://www.espncricinfo.com/ci/content/player/43685.html
Pakistan,Oct 16-19 2018,Mohammad Abbas,0,8,https://www.espncricinfo.com/ci/content/player/389666.html
Pakistan,Oct 16-19 2018,Mir Hamza,0,4,https://www.espncricinfo.com/ci/content/player/556684.html
