Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Dec 16-20 2009,CH Gayle (c),21,32,https://www.espncricinfo.com/ci/content/player/51880.html
West Indies,Dec 16-20 2009,TM Dowlin,22,30,https://www.espncricinfo.com/ci/content/player/51660.html
West Indies,Dec 16-20 2009,RR Sarwan,11,33,https://www.espncricinfo.com/ci/content/player/52969.html
West Indies,Dec 16-20 2009,N Deonarine,82,171,https://www.espncricinfo.com/ci/content/player/51659.html
West Indies,Dec 16-20 2009,BP Nash,65,183,https://www.espncricinfo.com/ci/content/player/6950.html
West Indies,Dec 16-20 2009,DJ Bravo,1,9,https://www.espncricinfo.com/ci/content/player/51439.html
West Indies,Dec 16-20 2009,D Ramdin †,14,21,https://www.espncricinfo.com/ci/content/player/52917.html
West Indies,Dec 16-20 2009,SJ Benn,33,28,https://www.espncricinfo.com/ci/content/player/51248.html
West Indies,Dec 16-20 2009,R Rampaul,10,14,https://www.espncricinfo.com/ci/content/player/52912.html
West Indies,Dec 16-20 2009,KAJ Roach,17,29,https://www.espncricinfo.com/ci/content/player/230553.html
West Indies,Dec 16-20 2009,GC Tonge,23,22,https://www.espncricinfo.com/ci/content/player/53153.html
