Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Dec 16-20 2009,CH Gayle (c),102,72,https://www.espncricinfo.com/ci/content/player/51880.html
West Indies,Dec 16-20 2009,TM Dowlin,55,116,https://www.espncricinfo.com/ci/content/player/51660.html
West Indies,Dec 16-20 2009,RR Sarwan,42,56,https://www.espncricinfo.com/ci/content/player/52969.html
West Indies,Dec 16-20 2009,N Deonarine,18,72,https://www.espncricinfo.com/ci/content/player/51659.html
West Indies,Dec 16-20 2009,BP Nash,44,91,https://www.espncricinfo.com/ci/content/player/6950.html
West Indies,Dec 16-20 2009,DJ Bravo,26,49,https://www.espncricinfo.com/ci/content/player/51439.html
West Indies,Dec 16-20 2009,D Ramdin †,8,12,https://www.espncricinfo.com/ci/content/player/52917.html
West Indies,Dec 16-20 2009,SJ Benn,3,17,https://www.espncricinfo.com/ci/content/player/51248.html
West Indies,Dec 16-20 2009,R Rampaul,0,2,https://www.espncricinfo.com/ci/content/player/52912.html
West Indies,Dec 16-20 2009,KAJ Roach,0,1,https://www.espncricinfo.com/ci/content/player/230553.html
West Indies,Dec 16-20 2009,GC Tonge,2,4,https://www.espncricinfo.com/ci/content/player/53153.html
