Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Oct 6-10 2004,JL Langer,52,126,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Oct 6-10 2004,ML Hayden,26,53,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Oct 6-10 2004,SM Katich,81,169,https://www.espncricinfo.com/ci/content/player/6128.html
Australia,Oct 6-10 2004,DR Martyn,3,12,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Oct 6-10 2004,DS Lehmann,17,23,https://www.espncricinfo.com/ci/content/player/6285.html
Australia,Oct 6-10 2004,MJ Clarke,151,248,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Oct 6-10 2004,AC Gilchrist (c) †,104,109,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Oct 6-10 2004,SK Warne,1,9,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Oct 6-10 2004,JN Gillespie,7,31,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Oct 6-10 2004,MS Kasprowicz,3,4,https://www.espncricinfo.com/ci/content/player/6126.html
Australia,Oct 6-10 2004,GD McGrath,0,4,https://www.espncricinfo.com/ci/content/player/6565.html
