Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Feb 20-24 2016,TWM Latham,39,71,https://www.espncricinfo.com/ci/content/player/388802.html
New Zealand,Feb 20-24 2016,MJ Guptill,0,12,https://www.espncricinfo.com/ci/content/player/226492.html
New Zealand,Feb 20-24 2016,KS Williamson,97,210,https://www.espncricinfo.com/ci/content/player/277906.html
New Zealand,Feb 20-24 2016,HM Nicholls,2,10,https://www.espncricinfo.com/ci/content/player/539511.html
New Zealand,Feb 20-24 2016,BB McCullum (c),25,27,https://www.espncricinfo.com/ci/content/player/37737.html
New Zealand,Feb 20-24 2016,CJ Anderson,40,148,https://www.espncricinfo.com/ci/content/player/277662.html
New Zealand,Feb 20-24 2016,BJ Watling †,46,77,https://www.espncricinfo.com/ci/content/player/38924.html
New Zealand,Feb 20-24 2016,TG Southee,0,2,https://www.espncricinfo.com/ci/content/player/232364.html
New Zealand,Feb 20-24 2016,MJ Henry,66,93,https://www.espncricinfo.com/ci/content/player/506612.html
New Zealand,Feb 20-24 2016,N Wagner,3,13,https://www.espncricinfo.com/ci/content/player/233713.html
New Zealand,Feb 20-24 2016,TA Boult,0,5,https://www.espncricinfo.com/ci/content/player/277912.html
