Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Feb 20-24 2016,MJ Guptill,18,22,https://www.espncricinfo.com/ci/content/player/226492.html
New Zealand,Feb 20-24 2016,TWM Latham,4,40,https://www.espncricinfo.com/ci/content/player/388802.html
New Zealand,Feb 20-24 2016,KS Williamson,7,69,https://www.espncricinfo.com/ci/content/player/277906.html
New Zealand,Feb 20-24 2016,HM Nicholls,7,12,https://www.espncricinfo.com/ci/content/player/539511.html
New Zealand,Feb 20-24 2016,BB McCullum (c),145,79,https://www.espncricinfo.com/ci/content/player/37737.html
New Zealand,Feb 20-24 2016,CJ Anderson,72,66,https://www.espncricinfo.com/ci/content/player/277662.html
New Zealand,Feb 20-24 2016,BJ Watling †,58,57,https://www.espncricinfo.com/ci/content/player/38924.html
New Zealand,Feb 20-24 2016,TG Southee,5,6,https://www.espncricinfo.com/ci/content/player/232364.html
New Zealand,Feb 20-24 2016,MJ Henry,21,12,https://www.espncricinfo.com/ci/content/player/506612.html
New Zealand,Feb 20-24 2016,N Wagner,10,23,https://www.espncricinfo.com/ci/content/player/233713.html
New Zealand,Feb 20-24 2016,TA Boult,14,10,https://www.espncricinfo.com/ci/content/player/277912.html
