Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Nov 5-9 2015,MJ Guptill,23,58,https://www.espncricinfo.com/ci/content/player/226492.html
New Zealand,Nov 5-9 2015,TWM Latham,47,93,https://www.espncricinfo.com/ci/content/player/388802.html
New Zealand,Nov 5-9 2015,KS Williamson,140,178,https://www.espncricinfo.com/ci/content/player/277906.html
New Zealand,Nov 5-9 2015,LRPL Taylor,0,7,https://www.espncricinfo.com/ci/content/player/38699.html
New Zealand,Nov 5-9 2015,BB McCullum (c),6,6,https://www.espncricinfo.com/ci/content/player/37737.html
New Zealand,Nov 5-9 2015,JDS Neesham,3,7,https://www.espncricinfo.com/ci/content/player/355269.html
New Zealand,Nov 5-9 2015,BJ Watling †,32,59,https://www.espncricinfo.com/ci/content/player/38924.html
New Zealand,Nov 5-9 2015,MD Craig,24,31,https://www.espncricinfo.com/ci/content/player/497543.html
New Zealand,Nov 5-9 2015,DAJ Bracewell,16,46,https://www.espncricinfo.com/ci/content/player/362541.html
New Zealand,Nov 5-9 2015,TG Southee,14,14,https://www.espncricinfo.com/ci/content/player/232364.html
New Zealand,Nov 5-9 2015,TA Boult,0,2,https://www.espncricinfo.com/ci/content/player/277912.html
