Country,Date,Name,Runs,Balls,Batsman Profile
India,Oct 1-5 2010,G Gambhir,25,41,https://www.espncricinfo.com/ci/content/player/28763.html
India,Oct 1-5 2010,V Sehwag,59,54,https://www.espncricinfo.com/ci/content/player/35263.html
India,Oct 1-5 2010,R Dravid,77,134,https://www.espncricinfo.com/ci/content/player/28114.html
India,Oct 1-5 2010,I Sharma,18,56,https://www.espncricinfo.com/ci/content/player/236779.html
India,Oct 1-5 2010,SR Tendulkar,98,189,https://www.espncricinfo.com/ci/content/player/35320.html
India,Oct 1-5 2010,SK Raina,86,128,https://www.espncricinfo.com/ci/content/player/33335.html
India,Oct 1-5 2010,MS Dhoni (c) †,14,28,https://www.espncricinfo.com/ci/content/player/28081.html
India,Oct 1-5 2010,Harbhajan Singh,0,1,https://www.espncricinfo.com/ci/content/player/29264.html
India,Oct 1-5 2010,Z Khan,6,13,https://www.espncricinfo.com/ci/content/player/30102.html
India,Oct 1-5 2010,VVS Laxman,2,3,https://www.espncricinfo.com/ci/content/player/30750.html
India,Oct 1-5 2010,PP Ojha,0,3,https://www.espncricinfo.com/ci/content/player/32130.html
