Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Oct 1-5 2010,SR Watson,56,59,https://www.espncricinfo.com/ci/content/player/8180.html
Australia,Oct 1-5 2010,SM Katich,37,118,https://www.espncricinfo.com/ci/content/player/6128.html
Australia,Oct 1-5 2010,RT Ponting (c),4,4,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Oct 1-5 2010,MJ Clarke,4,9,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Oct 1-5 2010,MEK Hussey,28,72,https://www.espncricinfo.com/ci/content/player/5939.html
Australia,Oct 1-5 2010,MJ North,10,33,https://www.espncricinfo.com/ci/content/player/6943.html
Australia,Oct 1-5 2010,TD Paine †,9,12,https://www.espncricinfo.com/ci/content/player/7252.html
Australia,Oct 1-5 2010,MG Johnson,3,7,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Oct 1-5 2010,NM Hauritz,9,15,https://www.espncricinfo.com/ci/content/player/5593.html
Australia,Oct 1-5 2010,BW Hilfenhaus,6,29,https://www.espncricinfo.com/ci/content/player/5941.html
Australia,Oct 1-5 2010,DE Bollinger,5,12,https://www.espncricinfo.com/ci/content/player/4508.html
