Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Jan 3-7 2016,KC Brathwaite,85,174,https://www.espncricinfo.com/ci/content/player/348024.html
West Indies,Jan 3-7 2016,SD Hope,9,17,https://www.espncricinfo.com/ci/content/player/581379.html
West Indies,Jan 3-7 2016,DM Bravo,33,95,https://www.espncricinfo.com/ci/content/player/277472.html
West Indies,Jan 3-7 2016,MN Samuels,4,20,https://www.espncricinfo.com/ci/content/player/52983.html
West Indies,Jan 3-7 2016,J Blackwood,10,29,https://www.espncricinfo.com/ci/content/player/431909.html
West Indies,Jan 3-7 2016,D Ramdin †,62,151,https://www.espncricinfo.com/ci/content/player/52917.html
West Indies,Jan 3-7 2016,JO Holder (c),1,9,https://www.espncricinfo.com/ci/content/player/391485.html
West Indies,Jan 3-7 2016,CR Brathwaite,69,71,https://www.espncricinfo.com/ci/content/player/457249.html
West Indies,Jan 3-7 2016,KAJ Roach,15,52,https://www.espncricinfo.com/ci/content/player/230553.html
West Indies,Jan 3-7 2016,JE Taylor,13,27,https://www.espncricinfo.com/ci/content/player/53191.html
West Indies,Jan 3-7 2016,JA Warrican,21,29,https://www.espncricinfo.com/ci/content/player/432214.html
