Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Aug 20-23 2015,CJL Rogers,43,100,https://www.espncricinfo.com/ci/content/player/7388.html
Australia,Aug 20-23 2015,DA Warner,85,131,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Aug 20-23 2015,SPD Smith,143,252,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Aug 20-23 2015,MJ Clarke (c),15,29,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Aug 20-23 2015,AC Voges,76,130,https://www.espncricinfo.com/ci/content/player/8119.html
Australia,Aug 20-23 2015,MR Marsh,3,13,https://www.espncricinfo.com/ci/content/player/272450.html
Australia,Aug 20-23 2015,PM Nevill †,18,27,https://www.espncricinfo.com/ci/content/player/6973.html
Australia,Aug 20-23 2015,MG Johnson,0,2,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Aug 20-23 2015,MA Starc,58,52,https://www.espncricinfo.com/ci/content/player/311592.html
Australia,Aug 20-23 2015,PM Siddle,1,9,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Aug 20-23 2015,NM Lyon,5,9,https://www.espncricinfo.com/ci/content/player/272279.html
