Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Dec 26-30 1992,DC Boon,46,135,https://www.espncricinfo.com/ci/content/player/4169.html
Australia,Dec 26-30 1992,MA Taylor,13,76,https://www.espncricinfo.com/ci/content/player/7924.html
Australia,Dec 26-30 1992,SR Waugh,38,77,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Dec 26-30 1992,ME Waugh,112,234,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Dec 26-30 1992,DR Martyn,7,16,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Dec 26-30 1992,AR Border (c),110,274,https://www.espncricinfo.com/ci/content/player/4174.html
Australia,Dec 26-30 1992,IA Healy †,24,51,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Dec 26-30 1992,MG Hughes,9,30,https://www.espncricinfo.com/ci/content/player/5726.html
Australia,Dec 26-30 1992,SK Warne,1,7,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Dec 26-30 1992,CJ McDermott,17,18,https://www.espncricinfo.com/ci/content/player/6551.html
Australia,Dec 26-30 1992,MR Whitney,0,4,https://www.espncricinfo.com/ci/content/player/8220.html
