Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Dec 10-14 1999,J Srinath,29,3,117,1,https://www.espncricinfo.com/ci/content/player/34105.html
Australia,Dec 10-14 1999,AB Agarkar,26,5,86,2,https://www.espncricinfo.com/ci/content/player/26184.html
Australia,Dec 10-14 1999,BKV Prasad,24.3,4,83,3,https://www.espncricinfo.com/ci/content/player/32345.html
Australia,Dec 10-14 1999,SC Ganguly,7,1,34,1,https://www.espncricinfo.com/ci/content/player/28779.html
Australia,Dec 10-14 1999,A Kumble,34,1,101,2,https://www.espncricinfo.com/ci/content/player/30176.html
Australia,Dec 10-14 1999,SR Tendulkar,2,0,12,0,https://www.espncricinfo.com/ci/content/player/35320.html
Australia,Dec 10-14 1999,VVS Laxman,3,1,2,0,https://www.espncricinfo.com/ci/content/player/30750.html
