Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Sep 8-12 2005,JL Langer,105,146,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Sep 8-12 2005,ML Hayden,138,303,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Sep 8-12 2005,RT Ponting (c),35,56,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Sep 8-12 2005,DR Martyn,10,29,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Sep 8-12 2005,MJ Clarke,25,59,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Sep 8-12 2005,SM Katich,1,11,https://www.espncricinfo.com/ci/content/player/6128.html
Australia,Sep 8-12 2005,AC Gilchrist †,23,20,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Sep 8-12 2005,SK Warne,0,10,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Sep 8-12 2005,B Lee,6,10,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Sep 8-12 2005,GD McGrath,0,6,https://www.espncricinfo.com/ci/content/player/6565.html
Australia,Sep 8-12 2005,SW Tait,1,2,https://www.espncricinfo.com/ci/content/player/8076.html
