Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Aug 6-8 2015,CJL Rogers,0,3,https://www.espncricinfo.com/ci/content/player/7388.html
Australia,Aug 6-8 2015,DA Warner,0,2,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Aug 6-8 2015,SPD Smith,6,3,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Aug 6-8 2015,SE Marsh,0,4,https://www.espncricinfo.com/ci/content/player/6683.html
Australia,Aug 6-8 2015,MJ Clarke (c),10,15,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Aug 6-8 2015,AC Voges,1,4,https://www.espncricinfo.com/ci/content/player/8119.html
Australia,Aug 6-8 2015,PM Nevill †,2,15,https://www.espncricinfo.com/ci/content/player/6973.html
Australia,Aug 6-8 2015,MG Johnson,13,25,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Aug 6-8 2015,MA Starc,1,8,https://www.espncricinfo.com/ci/content/player/311592.html
Australia,Aug 6-8 2015,JR Hazlewood,4,15,https://www.espncricinfo.com/ci/content/player/288284.html
Australia,Aug 6-8 2015,NM Lyon,9,20,https://www.espncricinfo.com/ci/content/player/272279.html
