Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Dec 26-29 2010,SR Watson,5,12,https://www.espncricinfo.com/ci/content/player/8180.html
Australia,Dec 26-29 2010,PJ Hughes,16,32,https://www.espncricinfo.com/ci/content/player/272364.html
Australia,Dec 26-29 2010,RT Ponting (c),10,38,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Dec 26-29 2010,MJ Clarke,20,54,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Dec 26-29 2010,MEK Hussey,8,41,https://www.espncricinfo.com/ci/content/player/5939.html
Australia,Dec 26-29 2010,SPD Smith,6,15,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Dec 26-29 2010,BJ Haddin †,5,16,https://www.espncricinfo.com/ci/content/player/5560.html
Australia,Dec 26-29 2010,MG Johnson,0,4,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Dec 26-29 2010,RJ Harris,10,23,https://www.espncricinfo.com/ci/content/player/5779.html
Australia,Dec 26-29 2010,PM Siddle,11,15,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Dec 26-29 2010,BW Hilfenhaus,0,8,https://www.espncricinfo.com/ci/content/player/5941.html
