Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Aug 27-30 2017,DA Warner,8,15,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Aug 27-30 2017,MT Renshaw,45,94,https://www.espncricinfo.com/ci/content/player/722303.html
Australia,Aug 27-30 2017,UT Khawaja,1,2,https://www.espncricinfo.com/ci/content/player/215155.html
Australia,Aug 27-30 2017,NM Lyon,0,5,https://www.espncricinfo.com/ci/content/player/272279.html
Australia,Aug 27-30 2017,SPD Smith (c),8,16,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Aug 27-30 2017,PSP Handscomb,33,67,https://www.espncricinfo.com/ci/content/player/334337.html
Australia,Aug 27-30 2017,GJ Maxwell,23,39,https://www.espncricinfo.com/ci/content/player/325026.html
Australia,Aug 27-30 2017,MS Wade †,5,9,https://www.espncricinfo.com/ci/content/player/230193.html
Australia,Aug 27-30 2017,AC Agar,41,97,https://www.espncricinfo.com/ci/content/player/505120.html
Australia,Aug 27-30 2017,PJ Cummins,25,90,https://www.espncricinfo.com/ci/content/player/489889.html
Australia,Aug 27-30 2017,JR Hazlewood,5,15,https://www.espncricinfo.com/ci/content/player/288284.html
