Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Nov 29 - Dec 3 1996,SL Campbell,77,155,https://www.espncricinfo.com/ci/content/player/51462.html
West Indies,Nov 29 - Dec 3 1996,RG Samuels,35,115,https://www.espncricinfo.com/ci/content/player/52922.html
West Indies,Nov 29 - Dec 3 1996,BC Lara,2,13,https://www.espncricinfo.com/ci/content/player/52337.html
West Indies,Nov 29 - Dec 3 1996,CL Hooper,27,86,https://www.espncricinfo.com/ci/content/player/52066.html
West Indies,Nov 29 - Dec 3 1996,S Chanderpaul,48,136,https://www.espncricinfo.com/ci/content/player/51469.html
West Indies,Nov 29 - Dec 3 1996,JC Adams,30,89,https://www.espncricinfo.com/ci/content/player/51100.html
West Indies,Nov 29 - Dec 3 1996,CO Browne †,0,4,https://www.espncricinfo.com/ci/content/player/51232.html
West Indies,Nov 29 - Dec 3 1996,IR Bishop,48,79,https://www.espncricinfo.com/ci/content/player/51226.html
West Indies,Nov 29 - Dec 3 1996,CEL Ambrose,9,17,https://www.espncricinfo.com/ci/content/player/51107.html
West Indies,Nov 29 - Dec 3 1996,KCG Benjamin,6,18,https://www.espncricinfo.com/ci/content/player/51218.html
West Indies,Nov 29 - Dec 3 1996,CA Walsh (c),2,5,https://www.espncricinfo.com/ci/content/player/53216.html
