Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Nov 29 - Dec 3 1996,MA Taylor (c),27,90,https://www.espncricinfo.com/ci/content/player/7924.html
Australia,Nov 29 - Dec 3 1996,MTG Elliott,29,45,https://www.espncricinfo.com/ci/content/player/5130.html
Australia,Nov 29 - Dec 3 1996,RT Ponting,9,28,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Nov 29 - Dec 3 1996,ME Waugh,19,43,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Nov 29 - Dec 3 1996,MG Bevan,16,92,https://www.espncricinfo.com/ci/content/player/4144.html
Australia,Nov 29 - Dec 3 1996,GS Blewett,69,169,https://www.espncricinfo.com/ci/content/player/4161.html
Australia,Nov 29 - Dec 3 1996,IA Healy †,44,107,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Nov 29 - Dec 3 1996,SK Warne,28,45,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Nov 29 - Dec 3 1996,MS Kasprowicz,21,25,https://www.espncricinfo.com/ci/content/player/6126.html
Australia,Nov 29 - Dec 3 1996,JN Gillespie,16,49,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Nov 29 - Dec 3 1996,GD McGrath,24,44,https://www.espncricinfo.com/ci/content/player/6565.html
