Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Mar 16-20 2004,JL Langer,9,31,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Mar 16-20 2004,ML Hayden,5,9,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Mar 16-20 2004,AC Gilchrist †,144,185,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Mar 16-20 2004,DR Martyn,161,349,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Mar 16-20 2004,DS Lehmann,21,36,https://www.espncricinfo.com/ci/content/player/6285.html
Australia,Mar 16-20 2004,RT Ponting (c),27,49,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Mar 16-20 2004,A Symonds,23,72,https://www.espncricinfo.com/ci/content/player/7702.html
Australia,Mar 16-20 2004,SK Warne,6,26,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Mar 16-20 2004,JN Gillespie,11,23,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Mar 16-20 2004,MS Kasprowicz,8,10,https://www.espncricinfo.com/ci/content/player/6126.html
Australia,Mar 16-20 2004,SCG MacGill,17,18,https://www.espncricinfo.com/ci/content/player/6441.html
