Country,Date,Name,Runs,Balls,Batsman Profile
Sri Lanka,Mar 16-20 2004,MS Atapattu,8,11,https://www.espncricinfo.com/ci/content/player/48124.html
Sri Lanka,Mar 16-20 2004,ST Jayasuriya,131,145,https://www.espncricinfo.com/ci/content/player/49209.html
Sri Lanka,Mar 16-20 2004,DA Gunawardene,9,19,https://www.espncricinfo.com/ci/content/player/49010.html
Sri Lanka,Mar 16-20 2004,KC Sangakkara †,29,46,https://www.espncricinfo.com/ci/content/player/50710.html
Sri Lanka,Mar 16-20 2004,DPMD Jayawardene,13,45,https://www.espncricinfo.com/ci/content/player/49289.html
Sri Lanka,Mar 16-20 2004,TM Dilshan,43,62,https://www.espncricinfo.com/ci/content/player/48472.html
Sri Lanka,Mar 16-20 2004,HP Tillakaratne (c),7,15,https://www.espncricinfo.com/ci/content/player/50744.html
Sri Lanka,Mar 16-20 2004,WPUJC Vaas,45,53,https://www.espncricinfo.com/ci/content/player/50804.html
Sri Lanka,Mar 16-20 2004,KS Lokuarachchi,16,34,https://www.espncricinfo.com/ci/content/player/49557.html
Sri Lanka,Mar 16-20 2004,DNT Zoysa,0,6,https://www.espncricinfo.com/ci/content/player/51050.html
Sri Lanka,Mar 16-20 2004,M Muralitharan,4,4,https://www.espncricinfo.com/ci/content/player/49636.html
