Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Dec 1-3 2000,SL Campbell,4,8,https://www.espncricinfo.com/ci/content/player/51462.html
West Indies,Dec 1-3 2000,D Ganga,20,56,https://www.espncricinfo.com/ci/content/player/51872.html
West Indies,Dec 1-3 2000,M Dillon,3,10,https://www.espncricinfo.com/ci/content/player/51651.html
West Indies,Dec 1-3 2000,WW Hinds,41,82,https://www.espncricinfo.com/ci/content/player/52057.html
West Indies,Dec 1-3 2000,BC Lara,17,33,https://www.espncricinfo.com/ci/content/player/52337.html
West Indies,Dec 1-3 2000,JC Adams (c),40,107,https://www.espncricinfo.com/ci/content/player/51100.html
West Indies,Dec 1-3 2000,RR Sarwan,1,5,https://www.espncricinfo.com/ci/content/player/52969.html
West Indies,Dec 1-3 2000,RD Jacobs †,24,70,https://www.espncricinfo.com/ci/content/player/52199.html
West Indies,Dec 1-3 2000,NAM McLean,11,23,https://www.espncricinfo.com/ci/content/player/52430.html
West Indies,Dec 1-3 2000,MI Black,0,1,https://www.espncricinfo.com/ci/content/player/51228.html
West Indies,Dec 1-3 2000,CA Walsh,0,4,https://www.espncricinfo.com/ci/content/player/53216.html
