Country,Date,Name,Runs,Balls,Batsman Profile
England,Aug 23-27 2001,MA Atherton,9,20,https://www.espncricinfo.com/ci/content/player/8579.html
England,Aug 23-27 2001,ME Trescothick,24,43,https://www.espncricinfo.com/ci/content/player/21585.html
England,Aug 23-27 2001,MA Butcher,14,29,https://www.espncricinfo.com/ci/content/player/9327.html
England,Aug 23-27 2001,N Hussain (c),2,7,https://www.espncricinfo.com/ci/content/player/14325.html
England,Aug 23-27 2001,MR Ramprakash,19,63,https://www.espncricinfo.com/ci/content/player/19323.html
England,Aug 23-27 2001,U Afzaal,5,22,https://www.espncricinfo.com/ci/content/player/8499.html
England,Aug 23-27 2001,AJ Stewart †,34,67,https://www.espncricinfo.com/ci/content/player/20372.html
England,Aug 23-27 2001,AR Caddick,17,46,https://www.espncricinfo.com/ci/content/player/10633.html
England,Aug 23-27 2001,J Ormond,17,57,https://www.espncricinfo.com/ci/content/player/18265.html
England,Aug 23-27 2001,D Gough,39,57,https://www.espncricinfo.com/ci/content/player/13411.html
England,Aug 23-27 2001,PCR Tufnell,0,2,https://www.espncricinfo.com/ci/content/player/21611.html
