Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Jan 24-28 2008,RP Singh,4,0,14,0,https://www.espncricinfo.com/ci/content/player/35280.html
Australia,Jan 24-28 2008,IK Pathan,36,2,112,3,https://www.espncricinfo.com/ci/content/player/32685.html
Australia,Jan 24-28 2008,I Sharma,40,6,115,3,https://www.espncricinfo.com/ci/content/player/236779.html
Australia,Jan 24-28 2008,Harbhajan Singh,48,5,128,1,https://www.espncricinfo.com/ci/content/player/29264.html
Australia,Jan 24-28 2008,A Kumble,30,4,109,1,https://www.espncricinfo.com/ci/content/player/30176.html
Australia,Jan 24-28 2008,V Sehwag,19,2,51,2,https://www.espncricinfo.com/ci/content/player/35263.html
Australia,Jan 24-28 2008,SR Tendulkar,1,0,6,0,https://www.espncricinfo.com/ci/content/player/35320.html
Australia,Jan 24-28 2008,SC Ganguly,3,1,6,0,https://www.espncricinfo.com/ci/content/player/28779.html
