Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Apr 9-13 2006,ML Hayden,6,12,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Apr 9-13 2006,MEK Hussey,23,65,https://www.espncricinfo.com/ci/content/player/5939.html
Australia,Apr 9-13 2006,RT Ponting (c),21,32,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Apr 9-13 2006,DR Martyn,4,11,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Apr 9-13 2006,MJ Clarke,19,50,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Apr 9-13 2006,AC Gilchrist †,144,212,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Apr 9-13 2006,SK Warne,6,29,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Apr 9-13 2006,B Lee,15,50,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Apr 9-13 2006,JN Gillespie,26,88,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Apr 9-13 2006,SR Clark,0,20,https://www.espncricinfo.com/ci/content/player/4582.html
Australia,Apr 9-13 2006,SCG MacGill,0,5,https://www.espncricinfo.com/ci/content/player/6441.html
