Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Oct 17-20 2003,JL Langer,2,4,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Oct 17-20 2003,ML Hayden,20,39,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Oct 17-20 2003,RT Ponting,169,249,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Oct 17-20 2003,DR Martyn,32,50,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Oct 17-20 2003,SR Waugh (c),61,98,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Oct 17-20 2003,SM Katich,52,86,https://www.espncricinfo.com/ci/content/player/6128.html
Australia,Oct 17-20 2003,AC Gilchrist †,20,25,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Oct 17-20 2003,GB Hogg,13,39,https://www.espncricinfo.com/ci/content/player/5681.html
Australia,Oct 17-20 2003,AJ Bichel,5,15,https://www.espncricinfo.com/ci/content/player/4146.html
Australia,Oct 17-20 2003,B Lee,6,17,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Oct 17-20 2003,BA Williams,7,11,https://www.espncricinfo.com/ci/content/player/8231.html
