Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Apr 21-23 1995,CEL Ambrose,16,5,45,5,https://www.espncricinfo.com/ci/content/player/51107.html
Australia,Apr 21-23 1995,CA Walsh,17,4,50,3,https://www.espncricinfo.com/ci/content/player/53216.html
Australia,Apr 21-23 1995,WKM Benjamin,6,3,13,1,https://www.espncricinfo.com/ci/content/player/51220.html
Australia,Apr 21-23 1995,KCG Benjamin,8,2,14,1,https://www.espncricinfo.com/ci/content/player/51218.html
