Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Mar 11-15 2001,ML Hayden,67,118,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Mar 11-15 2001,MJ Slater,43,79,https://www.espncricinfo.com/ci/content/player/7629.html
Australia,Mar 11-15 2001,JL Langer,28,21,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Mar 11-15 2001,ME Waugh,0,10,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Mar 11-15 2001,SR Waugh (c),24,58,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Mar 11-15 2001,RT Ponting,0,4,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Mar 11-15 2001,AC Gilchrist †,0,1,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Mar 11-15 2001,JN Gillespie,6,38,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Mar 11-15 2001,SK Warne,0,7,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Mar 11-15 2001,MS Kasprowicz,13,56,https://www.espncricinfo.com/ci/content/player/6126.html
Australia,Mar 11-15 2001,GD McGrath,12,27,https://www.espncricinfo.com/ci/content/player/6565.html
