Country,Date,Name,Runs,Balls,Batsman Profile
England,Dec 1-5 2006,AJ Strauss,34,79,https://www.espncricinfo.com/ci/content/player/20387.html
England,Dec 1-5 2006,AN Cook,9,35,https://www.espncricinfo.com/ci/content/player/11728.html
England,Dec 1-5 2006,IR Bell,26,73,https://www.espncricinfo.com/ci/content/player/9062.html
England,Dec 1-5 2006,PD Collingwood,22,119,https://www.espncricinfo.com/ci/content/player/10772.html
England,Dec 1-5 2006,KP Pietersen,2,5,https://www.espncricinfo.com/ci/content/player/19296.html
England,Dec 1-5 2006,A Flintoff (c),2,24,https://www.espncricinfo.com/ci/content/player/12856.html
England,Dec 1-5 2006,GO Jones †,10,24,https://www.espncricinfo.com/ci/content/player/15501.html
England,Dec 1-5 2006,AF Giles,0,8,https://www.espncricinfo.com/ci/content/player/13368.html
England,Dec 1-5 2006,MJ Hoggard,4,24,https://www.espncricinfo.com/ci/content/player/14236.html
England,Dec 1-5 2006,SJ Harmison,8,21,https://www.espncricinfo.com/ci/content/player/14054.html
England,Dec 1-5 2006,JM Anderson,1,28,https://www.espncricinfo.com/ci/content/player/8608.html
