Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Mar 27-31 2010,TG McIntosh,4,6,https://www.espncricinfo.com/ci/content/player/37706.html
New Zealand,Mar 27-31 2010,BJ Watling,46,103,https://www.espncricinfo.com/ci/content/player/38924.html
New Zealand,Mar 27-31 2010,MS Sinclair,11,53,https://www.espncricinfo.com/ci/content/player/38393.html
New Zealand,Mar 27-31 2010,LRPL Taylor,138,104,https://www.espncricinfo.com/ci/content/player/38699.html
New Zealand,Mar 27-31 2010,MJ Guptill,4,21,https://www.espncricinfo.com/ci/content/player/226492.html
New Zealand,Mar 27-31 2010,DL Vettori (c),15,12,https://www.espncricinfo.com/ci/content/player/38710.html
New Zealand,Mar 27-31 2010,BB McCullum †,5,26,https://www.espncricinfo.com/ci/content/player/37737.html
New Zealand,Mar 27-31 2010,JS Patel,7,25,https://www.espncricinfo.com/ci/content/player/38141.html
New Zealand,Mar 27-31 2010,TG Southee,22,15,https://www.espncricinfo.com/ci/content/player/232364.html
New Zealand,Mar 27-31 2010,BJ Arnel,7,18,https://www.espncricinfo.com/ci/content/player/36194.html
New Zealand,Mar 27-31 2010,CS Martin,0,2,https://www.espncricinfo.com/ci/content/player/37700.html
