Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
West Indies,Jan 2-6 1993,CJ McDermott,33,3,119,1,https://www.espncricinfo.com/ci/content/player/6551.html
West Indies,Jan 2-6 1993,MG Hughes,16.4,1,76,3,https://www.espncricinfo.com/ci/content/player/5726.html
West Indies,Jan 2-6 1993,GRJ Matthews,59,12,169,2,https://www.espncricinfo.com/ci/content/player/6525.html
West Indies,Jan 2-6 1993,SR Waugh,11,1,43,0,https://www.espncricinfo.com/ci/content/player/8192.html
West Indies,Jan 2-6 1993,SK Warne,41,6,116,1,https://www.espncricinfo.com/ci/content/player/8166.html
West Indies,Jan 2-6 1993,AR Border,14,1,41,0,https://www.espncricinfo.com/ci/content/player/4174.html
West Indies,Jan 2-6 1993,ME Waugh,10,1,29,1,https://www.espncricinfo.com/ci/content/player/8189.html
