Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Mar 24-27 2000,MJ Horne,14,53,https://www.espncricinfo.com/ci/content/player/37250.html
New Zealand,Mar 24-27 2000,CM Spearman,38,98,https://www.espncricinfo.com/ci/content/player/38401.html
New Zealand,Mar 24-27 2000,MS Sinclair,0,3,https://www.espncricinfo.com/ci/content/player/38393.html
New Zealand,Mar 24-27 2000,SP Fleming (c),60,154,https://www.espncricinfo.com/ci/content/player/37000.html
New Zealand,Mar 24-27 2000,NJ Astle,14,19,https://www.espncricinfo.com/ci/content/player/36185.html
New Zealand,Mar 24-27 2000,CD McMillan,0,1,https://www.espncricinfo.com/ci/content/player/37712.html
New Zealand,Mar 24-27 2000,CL Cairns,69,83,https://www.espncricinfo.com/ci/content/player/36597.html
New Zealand,Mar 24-27 2000,AC Parore †,33,93,https://www.espncricinfo.com/ci/content/player/38117.html
New Zealand,Mar 24-27 2000,DL Vettori,8,22,https://www.espncricinfo.com/ci/content/player/38710.html
New Zealand,Mar 24-27 2000,SB Doull,40,34,https://www.espncricinfo.com/ci/content/player/36835.html
New Zealand,Mar 24-27 2000,SB O'Connor,4,20,https://www.espncricinfo.com/ci/content/player/38060.html
