Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Mar 10-13 2005,CD Cumming,74,206,https://www.espncricinfo.com/ci/content/player/36627.html
New Zealand,Mar 10-13 2005,SP Fleming (c),18,60,https://www.espncricinfo.com/ci/content/player/37000.html
New Zealand,Mar 10-13 2005,HJH Marshall,146,256,https://www.espncricinfo.com/ci/content/player/37696.html
New Zealand,Mar 10-13 2005,L Vincent,27,50,https://www.espncricinfo.com/ci/content/player/38714.html
New Zealand,Mar 10-13 2005,NJ Astle,74,148,https://www.espncricinfo.com/ci/content/player/36185.html
New Zealand,Mar 10-13 2005,CD McMillan,13,38,https://www.espncricinfo.com/ci/content/player/37712.html
New Zealand,Mar 10-13 2005,BB McCullum †,29,35,https://www.espncricinfo.com/ci/content/player/37737.html
New Zealand,Mar 10-13 2005,DL Vettori,24,32,https://www.espncricinfo.com/ci/content/player/38710.html
New Zealand,Mar 10-13 2005,JEC Franklin,0,3,https://www.espncricinfo.com/ci/content/player/37004.html
New Zealand,Mar 10-13 2005,IE O'Brien,5,13,https://www.espncricinfo.com/ci/content/player/38108.html
New Zealand,Mar 10-13 2005,CS Martin,1,7,https://www.espncricinfo.com/ci/content/player/37700.html
