Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Mar 15-19 1990,TJ Franklin,28,113,https://www.espncricinfo.com/ci/content/player/37002.html
New Zealand,Mar 15-19 1990,JG Wright (c),36,149,https://www.espncricinfo.com/ci/content/player/38757.html
New Zealand,Mar 15-19 1990,AH Jones,18,69,https://www.espncricinfo.com/ci/content/player/37491.html
New Zealand,Mar 15-19 1990,MC Snedden,23,122,https://www.espncricinfo.com/ci/content/player/38398.html
New Zealand,Mar 15-19 1990,MJ Greatbatch,16,59,https://www.espncricinfo.com/ci/content/player/37105.html
New Zealand,Mar 15-19 1990,KR Rutherford,12,24,https://www.espncricinfo.com/ci/content/player/38258.html
New Zealand,Mar 15-19 1990,JJ Crowe,9,44,https://www.espncricinfo.com/ci/content/player/36620.html
New Zealand,Mar 15-19 1990,Sir RJ Hadlee,18,33,https://www.espncricinfo.com/ci/content/player/37224.html
New Zealand,Mar 15-19 1990,IDS Smith †,1,4,https://www.espncricinfo.com/ci/content/player/38396.html
New Zealand,Mar 15-19 1990,JG Bracewell,19,68,https://www.espncricinfo.com/ci/content/player/36306.html
New Zealand,Mar 15-19 1990,DK Morrison,12,44,https://www.espncricinfo.com/ci/content/player/37730.html
