Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Aug 7-10 1997,DE Malcolm,25,5,100,3,https://www.espncricinfo.com/ci/content/player/16885.html
Australia,Aug 7-10 1997,DW Headley,30.5,7,87,4,https://www.espncricinfo.com/ci/content/player/14127.html
Australia,Aug 7-10 1997,AR Caddick,30,4,102,2,https://www.espncricinfo.com/ci/content/player/10633.html
Australia,Aug 7-10 1997,BC Hollioake,10,1,57,1,https://www.espncricinfo.com/ci/content/player/14246.html
Australia,Aug 7-10 1997,RDB Croft,19,7,43,0,https://www.espncricinfo.com/ci/content/player/10881.html
Australia,Aug 7-10 1997,AJ Hollioake,7,0,24,0,https://www.espncricinfo.com/ci/content/player/14244.html
