Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Bangladesh,Jul 25-28 2003,GD McGrath,15,9,22,0,https://www.espncricinfo.com/ci/content/player/6565.html
Bangladesh,Jul 25-28 2003,JN Gillespie,12.4,3,38,4,https://www.espncricinfo.com/ci/content/player/5392.html
Bangladesh,Jul 25-28 2003,SCG MacGill,20,3,56,5,https://www.espncricinfo.com/ci/content/player/6441.html
Bangladesh,Jul 25-28 2003,B Lee,11,2,45,1,https://www.espncricinfo.com/ci/content/player/6278.html
