Country,Date,Name,Runs,Balls,Batsman Profile
India,Jan 24-28 2012,G Gambhir,34,94,https://www.espncricinfo.com/ci/content/player/28763.html
India,Jan 24-28 2012,V Sehwag (c),18,18,https://www.espncricinfo.com/ci/content/player/35263.html
India,Jan 24-28 2012,R Dravid,1,9,https://www.espncricinfo.com/ci/content/player/28114.html
India,Jan 24-28 2012,SR Tendulkar,25,69,https://www.espncricinfo.com/ci/content/player/35320.html
India,Jan 24-28 2012,VVS Laxman,18,43,https://www.espncricinfo.com/ci/content/player/30750.html
India,Jan 24-28 2012,V Kohli,116,213,https://www.espncricinfo.com/ci/content/player/253802.html
India,Jan 24-28 2012,WP Saha †,35,94,https://www.espncricinfo.com/ci/content/player/279810.html
India,Jan 24-28 2012,R Ashwin,5,9,https://www.espncricinfo.com/ci/content/player/26421.html
India,Jan 24-28 2012,Z Khan,0,1,https://www.espncricinfo.com/ci/content/player/30102.html
India,Jan 24-28 2012,I Sharma,16,23,https://www.espncricinfo.com/ci/content/player/236779.html
India,Jan 24-28 2012,UT Yadav,0,0,https://www.espncricinfo.com/ci/content/player/376116.html
