Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Jan 30 - Feb 3 1998,MA Taylor (c),169,378,https://www.espncricinfo.com/ci/content/player/7924.html
Australia,Jan 30 - Feb 3 1998,MTG Elliott,8,22,https://www.espncricinfo.com/ci/content/player/5130.html
Australia,Jan 30 - Feb 3 1998,GS Blewett,31,44,https://www.espncricinfo.com/ci/content/player/4161.html
Australia,Jan 30 - Feb 3 1998,ME Waugh,63,127,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Jan 30 - Feb 3 1998,SR Waugh,6,8,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Jan 30 - Feb 3 1998,RT Ponting,26,72,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Jan 30 - Feb 3 1998,IA Healy †,1,14,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Jan 30 - Feb 3 1998,AJ Bichel,0,5,https://www.espncricinfo.com/ci/content/player/4146.html
Australia,Jan 30 - Feb 3 1998,SK Warne,0,1,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Jan 30 - Feb 3 1998,MS Kasprowicz,17,26,https://www.espncricinfo.com/ci/content/player/6126.html
Australia,Jan 30 - Feb 3 1998,SCG MacGill,10,47,https://www.espncricinfo.com/ci/content/player/6441.html
