Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Mar 6-10 2009,PJ Hughes,115,151,https://www.espncricinfo.com/ci/content/player/272364.html
Australia,Mar 6-10 2009,SM Katich,108,190,https://www.espncricinfo.com/ci/content/player/6128.html
Australia,Mar 6-10 2009,RT Ponting (c),9,20,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Mar 6-10 2009,MEK Hussey,50,144,https://www.espncricinfo.com/ci/content/player/5939.html
Australia,Mar 6-10 2009,MJ Clarke,3,11,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Mar 6-10 2009,MJ North,38,114,https://www.espncricinfo.com/ci/content/player/6943.html
Australia,Mar 6-10 2009,BJ Haddin †,5,10,https://www.espncricinfo.com/ci/content/player/5560.html
Australia,Mar 6-10 2009,AB McDonald,4,7,https://www.espncricinfo.com/ci/content/player/6553.html
Australia,Mar 6-10 2009,MG Johnson,0,1,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Mar 6-10 2009,PM Siddle,0,4,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Mar 6-10 2009,BW Hilfenhaus,0,2,https://www.espncricinfo.com/ci/content/player/5941.html
