Country,Date,Name,Runs,Balls,Batsman Profile
South Africa,Mar 6-10 2009,ND McKenzie,0,3,https://www.espncricinfo.com/ci/content/player/46208.html
South Africa,Mar 6-10 2009,GC Smith (c),2,3,https://www.espncricinfo.com/ci/content/player/47270.html
South Africa,Mar 6-10 2009,HM Amla,0,2,https://www.espncricinfo.com/ci/content/player/43906.html
South Africa,Mar 6-10 2009,JH Kallis,22,78,https://www.espncricinfo.com/ci/content/player/45789.html
South Africa,Mar 6-10 2009,AB de Villiers,3,8,https://www.espncricinfo.com/ci/content/player/44936.html
South Africa,Mar 6-10 2009,JP Duminy,73,152,https://www.espncricinfo.com/ci/content/player/44932.html
South Africa,Mar 6-10 2009,MV Boucher †,1,9,https://www.espncricinfo.com/ci/content/player/44111.html
South Africa,Mar 6-10 2009,PL Harris,4,46,https://www.espncricinfo.com/ci/content/player/45568.html
South Africa,Mar 6-10 2009,M Morkel,2,3,https://www.espncricinfo.com/ci/content/player/46538.html
South Africa,Mar 6-10 2009,DW Steyn,8,41,https://www.espncricinfo.com/ci/content/player/47492.html
South Africa,Mar 6-10 2009,M Ntini,0,1,https://www.espncricinfo.com/ci/content/player/46592.html
