Country,Date,Name,Runs,Balls,Batsman Profile
South Africa,Mar 24-28 2006,AB de Villiers,46,80,https://www.espncricinfo.com/ci/content/player/44936.html
South Africa,Mar 24-28 2006,GC Smith (c),40,75,https://www.espncricinfo.com/ci/content/player/47270.html
South Africa,Mar 24-28 2006,HH Gibbs,17,44,https://www.espncricinfo.com/ci/content/player/45224.html
South Africa,Mar 24-28 2006,JH Kallis,7,32,https://www.espncricinfo.com/ci/content/player/45789.html
South Africa,Mar 24-28 2006,AG Prince,7,37,https://www.espncricinfo.com/ci/content/player/46788.html
South Africa,Mar 24-28 2006,JA Rudolph,36,52,https://www.espncricinfo.com/ci/content/player/47015.html
South Africa,Mar 24-28 2006,MV Boucher †,51,156,https://www.espncricinfo.com/ci/content/player/44111.html
South Africa,Mar 24-28 2006,SM Pollock,4,14,https://www.espncricinfo.com/ci/content/player/46774.html
South Africa,Mar 24-28 2006,N Boje,48,64,https://www.espncricinfo.com/ci/content/player/44091.html
South Africa,Mar 24-28 2006,A Nel,14,46,https://www.espncricinfo.com/ci/content/player/46569.html
South Africa,Mar 24-28 2006,M Ntini,0,13,https://www.espncricinfo.com/ci/content/player/46592.html
