Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Dec 9-12 2011,BB McCullum,16,44,https://www.espncricinfo.com/ci/content/player/37737.html
New Zealand,Dec 9-12 2011,MJ Guptill,3,3,https://www.espncricinfo.com/ci/content/player/226492.html
New Zealand,Dec 9-12 2011,JD Ryder,0,6,https://www.espncricinfo.com/ci/content/player/38373.html
New Zealand,Dec 9-12 2011,LRPL Taylor (c),6,18,https://www.espncricinfo.com/ci/content/player/38699.html
New Zealand,Dec 9-12 2011,KS Williamson,19,41,https://www.espncricinfo.com/ci/content/player/277906.html
New Zealand,Dec 9-12 2011,DG Brownlie,56,85,https://www.espncricinfo.com/ci/content/player/4493.html
New Zealand,Dec 9-12 2011,RA Young †,0,4,https://www.espncricinfo.com/ci/content/player/38931.html
New Zealand,Dec 9-12 2011,DAJ Bracewell,12,37,https://www.espncricinfo.com/ci/content/player/362541.html
New Zealand,Dec 9-12 2011,TG Southee,18,32,https://www.espncricinfo.com/ci/content/player/232364.html
New Zealand,Dec 9-12 2011,TA Boult,0,5,https://www.espncricinfo.com/ci/content/player/277912.html
New Zealand,Dec 9-12 2011,CS Martin,0,1,https://www.espncricinfo.com/ci/content/player/37700.html
