Country,Date,Name,Runs,Balls,Batsman Profile
India,Dec 26-29 2011,G Gambhir,13,46,https://www.espncricinfo.com/ci/content/player/28763.html
India,Dec 26-29 2011,V Sehwag,7,12,https://www.espncricinfo.com/ci/content/player/35263.html
India,Dec 26-29 2011,R Dravid,10,29,https://www.espncricinfo.com/ci/content/player/28114.html
India,Dec 26-29 2011,SR Tendulkar,32,46,https://www.espncricinfo.com/ci/content/player/35320.html
India,Dec 26-29 2011,VVS Laxman,1,14,https://www.espncricinfo.com/ci/content/player/30750.html
India,Dec 26-29 2011,V Kohli,0,1,https://www.espncricinfo.com/ci/content/player/253802.html
India,Dec 26-29 2011,MS Dhoni (c) †,23,44,https://www.espncricinfo.com/ci/content/player/28081.html
India,Dec 26-29 2011,R Ashwin,30,35,https://www.espncricinfo.com/ci/content/player/26421.html
India,Dec 26-29 2011,Z Khan,13,22,https://www.espncricinfo.com/ci/content/player/30102.html
India,Dec 26-29 2011,I Sharma,6,14,https://www.espncricinfo.com/ci/content/player/236779.html
India,Dec 26-29 2011,UT Yadav,21,25,https://www.espncricinfo.com/ci/content/player/376116.html
