Country,Date,Name,Runs,Balls,Batsman Profile
Pakistan,Jul 13-16 2010,Imran Farhat,24,48,https://www.espncricinfo.com/ci/content/player/40582.html
Pakistan,Jul 13-16 2010,Salman Butt,92,173,https://www.espncricinfo.com/ci/content/player/42683.html
Pakistan,Jul 13-16 2010,Azhar Ali,42,87,https://www.espncricinfo.com/ci/content/player/39037.html
Pakistan,Jul 13-16 2010,Umar Amin,33,55,https://www.espncricinfo.com/ci/content/player/288211.html
Pakistan,Jul 13-16 2010,Umar Akmal,22,30,https://www.espncricinfo.com/ci/content/player/317273.html
Pakistan,Jul 13-16 2010,Kamran Akmal †,46,82,https://www.espncricinfo.com/ci/content/player/41028.html
Pakistan,Jul 13-16 2010,Shahid Afridi (c),2,4,https://www.espncricinfo.com/ci/content/player/42639.html
Pakistan,Jul 13-16 2010,Mohammad Amir,19,48,https://www.espncricinfo.com/ci/content/player/290948.html
Pakistan,Jul 13-16 2010,Umar Gul,1,10,https://www.espncricinfo.com/ci/content/player/43524.html
Pakistan,Jul 13-16 2010,Danish Kaneria,2,11,https://www.espncricinfo.com/ci/content/player/40043.html
Pakistan,Jul 13-16 2010,Mohammad Asif,1,1,https://www.espncricinfo.com/ci/content/player/41411.html
