Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Apr 5-10 1991,GR Marsh,10,27,https://www.espncricinfo.com/ci/content/player/6499.html
Australia,Apr 5-10 1991,MA Taylor,61,147,https://www.espncricinfo.com/ci/content/player/7924.html
Australia,Apr 5-10 1991,DC Boon,27,111,https://www.espncricinfo.com/ci/content/player/4169.html
Australia,Apr 5-10 1991,AR Border (c),43,146,https://www.espncricinfo.com/ci/content/player/4174.html
Australia,Apr 5-10 1991,DM Jones,21,75,https://www.espncricinfo.com/ci/content/player/6044.html
Australia,Apr 5-10 1991,ME Waugh,64,181,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Apr 5-10 1991,SR Waugh,26,54,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Apr 5-10 1991,IA Healy †,9,30,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Apr 5-10 1991,CJ McDermott,0,3,https://www.espncricinfo.com/ci/content/player/6551.html
Australia,Apr 5-10 1991,MG Hughes,0,4,https://www.espncricinfo.com/ci/content/player/5726.html
Australia,Apr 5-10 1991,BA Reid,0,0,https://www.espncricinfo.com/ci/content/player/7319.html
