Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Jan 3-6 2013,RAS Lakmal,24,4,95,0,https://www.espncricinfo.com/ci/content/player/49619.html
Australia,Jan 3-6 2013,N Pradeep,20,1,114,2,https://www.espncricinfo.com/ci/content/player/324358.html
Australia,Jan 3-6 2013,KTGD Prasad,11,0,53,0,https://www.espncricinfo.com/ci/content/player/50163.html
Australia,Jan 3-6 2013,AD Mathews,2,0,11,0,https://www.espncricinfo.com/ci/content/player/49764.html
Australia,Jan 3-6 2013,TM Dilshan,19,2,58,1,https://www.espncricinfo.com/ci/content/player/48472.html
Australia,Jan 3-6 2013,HMRKB Herath,31,3,95,4,https://www.espncricinfo.com/ci/content/player/49178.html
