Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
West Indies,Jun 12-16 2008,B Lee,15,2,64,3,https://www.espncricinfo.com/ci/content/player/6278.html
West Indies,Jun 12-16 2008,SR Clark,15,4,41,1,https://www.espncricinfo.com/ci/content/player/4582.html
West Indies,Jun 12-16 2008,MG Johnson,11.5,3,41,4,https://www.espncricinfo.com/ci/content/player/6033.html
West Indies,Jun 12-16 2008,A Symonds,8,4,17,1,https://www.espncricinfo.com/ci/content/player/7702.html
West Indies,Jun 12-16 2008,B Casson,7,1,43,0,https://www.espncricinfo.com/ci/content/player/4825.html
West Indies,Jun 12-16 2008,MJ Clarke,2,0,3,1,https://www.espncricinfo.com/ci/content/player/4578.html
