Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Jun 12-16 2008,CH Gayle (c),14,14,https://www.espncricinfo.com/ci/content/player/51880.html
West Indies,Jun 12-16 2008,S Chattergoon,6,10,https://www.espncricinfo.com/ci/content/player/51492.html
West Indies,Jun 12-16 2008,RR Sarwan,20,25,https://www.espncricinfo.com/ci/content/player/52969.html
West Indies,Jun 12-16 2008,XM Marshall,39,61,https://www.espncricinfo.com/ci/content/player/52626.html
West Indies,Jun 12-16 2008,S Chanderpaul,79,142,https://www.espncricinfo.com/ci/content/player/51469.html
West Indies,Jun 12-16 2008,DJ Bravo,29,57,https://www.espncricinfo.com/ci/content/player/51439.html
West Indies,Jun 12-16 2008,D Ramdin †,1,12,https://www.espncricinfo.com/ci/content/player/52917.html
West Indies,Jun 12-16 2008,JE Taylor,0,9,https://www.espncricinfo.com/ci/content/player/53191.html
West Indies,Jun 12-16 2008,SJ Benn,3,14,https://www.espncricinfo.com/ci/content/player/51248.html
West Indies,Jun 12-16 2008,DBL Powell,9,6,https://www.espncricinfo.com/ci/content/player/52790.html
West Indies,Jun 12-16 2008,FH Edwards,1,11,https://www.espncricinfo.com/ci/content/player/51782.html
