Country,Date,Name,Runs,Balls,Batsman Profile
South Africa,Mar 1-5 2014,GC Smith (c),5,19,https://www.espncricinfo.com/ci/content/player/47270.html
South Africa,Mar 1-5 2014,AN Petersen,53,62,https://www.espncricinfo.com/ci/content/player/46934.html
South Africa,Mar 1-5 2014,D Elgar,11,20,https://www.espncricinfo.com/ci/content/player/230852.html
South Africa,Mar 1-5 2014,HM Amla,38,52,https://www.espncricinfo.com/ci/content/player/43906.html
South Africa,Mar 1-5 2014,AB de Villiers †,14,37,https://www.espncricinfo.com/ci/content/player/44936.html
South Africa,Mar 1-5 2014,F du Plessis,67,135,https://www.espncricinfo.com/ci/content/player/44828.html
South Africa,Mar 1-5 2014,JP Duminy,4,8,https://www.espncricinfo.com/ci/content/player/44932.html
South Africa,Mar 1-5 2014,VD Philander,37,107,https://www.espncricinfo.com/ci/content/player/46945.html
South Africa,Mar 1-5 2014,KJ Abbott,3,25,https://www.espncricinfo.com/ci/content/player/297583.html
South Africa,Mar 1-5 2014,DW Steyn,28,27,https://www.espncricinfo.com/ci/content/player/47492.html
South Africa,Mar 1-5 2014,M Morkel,7,9,https://www.espncricinfo.com/ci/content/player/46538.html
