Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Mar 5-8 1999,MTG Elliott,0,18,https://www.espncricinfo.com/ci/content/player/5130.html
Australia,Mar 5-8 1999,MJ Slater,106,205,https://www.espncricinfo.com/ci/content/player/7629.html
Australia,Mar 5-8 1999,JL Langer,24,40,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Mar 5-8 1999,ME Waugh,33,78,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Mar 5-8 1999,SR Waugh (c),0,5,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Mar 5-8 1999,GS Blewett,28,76,https://www.espncricinfo.com/ci/content/player/4161.html
Australia,Mar 5-8 1999,IA Healy †,0,5,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Mar 5-8 1999,SK Warne,25,55,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Mar 5-8 1999,JN Gillespie,22,37,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Mar 5-8 1999,SCG MacGill,0,2,https://www.espncricinfo.com/ci/content/player/6441.html
Australia,Mar 5-8 1999,GD McGrath,4,4,https://www.espncricinfo.com/ci/content/player/6565.html
