Country,Date,Name,Runs,Balls,Batsman Profile
Sri Lanka,Jul 9-13 2004,MS Atapattu (c),133,268,https://www.espncricinfo.com/ci/content/player/48124.html
Sri Lanka,Jul 9-13 2004,ST Jayasuriya,13,9,https://www.espncricinfo.com/ci/content/player/49209.html
Sri Lanka,Jul 9-13 2004,KC Sangakkara,74,115,https://www.espncricinfo.com/ci/content/player/50710.html
Sri Lanka,Jul 9-13 2004,DPMD Jayawardene,43,118,https://www.espncricinfo.com/ci/content/player/49289.html
Sri Lanka,Jul 9-13 2004,TT Samaraweera,70,199,https://www.espncricinfo.com/ci/content/player/50424.html
Sri Lanka,Jul 9-13 2004,TM Dilshan,35,61,https://www.espncricinfo.com/ci/content/player/48472.html
Sri Lanka,Jul 9-13 2004,RS Kaluwitharana †,34,46,https://www.espncricinfo.com/ci/content/player/49361.html
Sri Lanka,Jul 9-13 2004,UDU Chandana,19,49,https://www.espncricinfo.com/ci/content/player/48369.html
Sri Lanka,Jul 9-13 2004,WPUJC Vaas,2,6,https://www.espncricinfo.com/ci/content/player/50804.html
Sri Lanka,Jul 9-13 2004,DNT Zoysa,0,9,https://www.espncricinfo.com/ci/content/player/51050.html
Sri Lanka,Jul 9-13 2004,SL Malinga,0,5,https://www.espncricinfo.com/ci/content/player/49758.html
