Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Nov 18-22 1999,Wasim Akram,18,1,68,1,https://www.espncricinfo.com/ci/content/player/43547.html
Australia,Nov 18-22 1999,Waqar Younis,11,2,38,0,https://www.espncricinfo.com/ci/content/player/43543.html
Australia,Nov 18-22 1999,Shoaib Akhtar,23,4,85,1,https://www.espncricinfo.com/ci/content/player/42655.html
Australia,Nov 18-22 1999,Saqlain Mushtaq,44.5,9,130,2,https://www.espncricinfo.com/ci/content/player/42628.html
Australia,Nov 18-22 1999,Azhar Mahmood,17,3,43,2,https://www.espncricinfo.com/ci/content/player/39024.html
