Country,Date,Name,Runs,Balls,Batsman Profile
India,Jan 16-19 2008,W Jaffer,16,53,https://www.espncricinfo.com/ci/content/player/29646.html
India,Jan 16-19 2008,V Sehwag,29,58,https://www.espncricinfo.com/ci/content/player/35263.html
India,Jan 16-19 2008,R Dravid,93,183,https://www.espncricinfo.com/ci/content/player/28114.html
India,Jan 16-19 2008,SR Tendulkar,71,128,https://www.espncricinfo.com/ci/content/player/35320.html
India,Jan 16-19 2008,SC Ganguly,9,12,https://www.espncricinfo.com/ci/content/player/28779.html
India,Jan 16-19 2008,VVS Laxman,27,56,https://www.espncricinfo.com/ci/content/player/30750.html
India,Jan 16-19 2008,MS Dhoni †,19,52,https://www.espncricinfo.com/ci/content/player/28081.html
India,Jan 16-19 2008,IK Pathan,28,44,https://www.espncricinfo.com/ci/content/player/32685.html
India,Jan 16-19 2008,A Kumble (c),1,6,https://www.espncricinfo.com/ci/content/player/30176.html
India,Jan 16-19 2008,RP Singh,0,2,https://www.espncricinfo.com/ci/content/player/35280.html
India,Jan 16-19 2008,I Sharma,0,5,https://www.espncricinfo.com/ci/content/player/236779.html
