Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Oct 3-7 2002,JL Langer,25,41,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Oct 3-7 2002,ML Hayden,34,70,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Oct 3-7 2002,RT Ponting,7,12,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Oct 3-7 2002,ME Waugh,0,1,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Oct 3-7 2002,SR Waugh (c),0,2,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Oct 3-7 2002,DR Martyn,20,46,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Oct 3-7 2002,AC Gilchrist †,5,11,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Oct 3-7 2002,SK Warne,0,4,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Oct 3-7 2002,B Lee,12,21,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Oct 3-7 2002,JN Gillespie,1,15,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Oct 3-7 2002,GD McGrath,5,18,https://www.espncricinfo.com/ci/content/player/6565.html
