Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Oct 3-7 2002,JL Langer,72,117,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Oct 3-7 2002,ML Hayden,4,4,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Oct 3-7 2002,RT Ponting,141,163,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Oct 3-7 2002,ME Waugh,55,82,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Oct 3-7 2002,SR Waugh (c),31,56,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Oct 3-7 2002,DR Martyn,67,152,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Oct 3-7 2002,AC Gilchrist †,66,113,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Oct 3-7 2002,SK Warne,0,3,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Oct 3-7 2002,B Lee,2,9,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Oct 3-7 2002,JN Gillespie,0,1,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Oct 3-7 2002,GD McGrath,4,6,https://www.espncricinfo.com/ci/content/player/6565.html
