Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Oct 3-7 2002,Waqar Younis,8,1,23,0,https://www.espncricinfo.com/ci/content/player/43543.html
Australia,Oct 3-7 2002,Shoaib Akhtar,8,2,21,5,https://www.espncricinfo.com/ci/content/player/42655.html
Australia,Oct 3-7 2002,Saqlain Mushtaq,15.5,0,46,4,https://www.espncricinfo.com/ci/content/player/42628.html
Australia,Oct 3-7 2002,Taufeeq Umar,2,0,8,0,https://www.espncricinfo.com/ci/content/player/43363.html
Australia,Oct 3-7 2002,Mohammad Sami,6,0,13,1,https://www.espncricinfo.com/ci/content/player/41324.html
