Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
India,Jan 13-15 2012,RJ Harris,16,3,34,1,https://www.espncricinfo.com/ci/content/player/5779.html
India,Jan 13-15 2012,BW Hilfenhaus,18,6,54,4,https://www.espncricinfo.com/ci/content/player/5941.html
India,Jan 13-15 2012,MA Starc,12,4,31,2,https://www.espncricinfo.com/ci/content/player/311592.html
India,Jan 13-15 2012,PM Siddle,15.2,5,43,3,https://www.espncricinfo.com/ci/content/player/7898.html
India,Jan 13-15 2012,MEK Hussey,2,0,3,0,https://www.espncricinfo.com/ci/content/player/5939.html
