Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Sri Lanka,Sep 22-26 1999,GD McGrath,7,2,23,0,https://www.espncricinfo.com/ci/content/player/6565.html
Sri Lanka,Sep 22-26 1999,DW Fleming,4,0,15,0,https://www.espncricinfo.com/ci/content/player/5239.html
Sri Lanka,Sep 22-26 1999,CR Miller,3,1,9,0,https://www.espncricinfo.com/ci/content/player/6607.html
Sri Lanka,Sep 22-26 1999,SK Warne,3.2,1,5,0,https://www.espncricinfo.com/ci/content/player/8166.html
