Country,Date,Name,Runs,Balls,Batsman Profile
England,Dec 26-29 2013,AN Cook (c),27,47,https://www.espncricinfo.com/ci/content/player/11728.html
England,Dec 26-29 2013,MA Carberry,38,103,https://www.espncricinfo.com/ci/content/player/10656.html
England,Dec 26-29 2013,JE Root,24,82,https://www.espncricinfo.com/ci/content/player/303669.html
England,Dec 26-29 2013,KP Pietersen,71,161,https://www.espncricinfo.com/ci/content/player/19296.html
England,Dec 26-29 2013,IR Bell,27,98,https://www.espncricinfo.com/ci/content/player/9062.html
England,Dec 26-29 2013,BA Stokes,14,23,https://www.espncricinfo.com/ci/content/player/311158.html
England,Dec 26-29 2013,JM Bairstow †,10,17,https://www.espncricinfo.com/ci/content/player/297433.html
England,Dec 26-29 2013,TT Bresnan,1,14,https://www.espncricinfo.com/ci/content/player/9310.html
England,Dec 26-29 2013,SCJ Broad,11,16,https://www.espncricinfo.com/ci/content/player/10617.html
England,Dec 26-29 2013,JM Anderson,11,24,https://www.espncricinfo.com/ci/content/player/8608.html
England,Dec 26-29 2013,MS Panesar,2,16,https://www.espncricinfo.com/ci/content/player/18655.html
